X,Y,OBJECTID,ID,CRIME_REPORT_ID,AGE,GENDER,RACE_ETHNICITY,CLEARANCE_STATUS,IPV,WEAPON,LOCATION,X_COORD_PUBLIC,Y_COORD_PUBLIC,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,CLEARANCE_DATE,CIRCUMSTANCES,COUNCIL_DISTRICT,COMMISSION_DISTRICT,CORRIDOR,CALENDAR_YEAR,CALENDAR_MONTH,DATE_REPORTED
1478720.99999698,521390.000063732,853,853,20170808-1918-01,25,Male,Black,Cleared by Arrest,,Firearm,6700 E INDEPENDENCE BV,1478721,521390,35.170031,-80.744416,Independence,180,2017/11/03 00:00:00+00,Argument,5,4,,2017,08,2017/08/08 00:00:00+00
1459861.99998538,576653.000101805,854,854,20170727-0440-00,65,Female,Black,Cleared by Arrest,,Unknown,9000 RED CLAY LN,1459862,576653,35.320923,-80.810885,North,282,2017/08/01 00:00:00+00,Domestic,2,3,,2017,07,2017/07/27 00:00:00+00
1459861.99998538,576653.000101805,855,855,20170727-0440-00,69,Male,Black,Cleared by Arrest,,Unknown,9000 RED CLAY LN,1459862,576653,35.320923,-80.810885,North,282,2017/08/01 00:00:00+00,Domestic,2,3,,2017,07,2017/07/27 00:00:00+00
1472213.99988763,527646.000018895,856,856,20170724-2315-01,17,Male,Other/Unknown,Cleared by Arrest,,Handgun,2000 MCMULLEN WY,1472214,527646,35.186902,-80.766559,Independence,52,2017/07/27 00:00:00+00,Drugs,5,4,,2017,07,2017/07/24 00:00:00+00
1462096.00011055,577687.00000231,857,857,20170707-0759-01,35,Female,White,Cleared by Arrest,Intimate Partner,Blunt Trauma,5400 DUSTY TRAIL RD,1462096,577687,35.323875,-80.80346,North,282,2017/07/19 00:00:00+00,Domestic,2,3,,2017,07,2017/07/07 00:00:00+00
1488982.00014421,568421.000161648,858,858,20170703-1959-03,63,Male,Black,Cleared by Arrest,Intimate Partner,Handgun,10600 ATKINS RIDGE DR,1488982,568421,35.299728,-80.7128,University City,301,2017/07/04 00:00:00+00,Domestic,4,3,,2017,07,2017/07/03 00:00:00+00
1483085.00012723,542431.9999744,859,859,20170702-1159-02,24,Male,Black,Cleared by Arrest,,Handgun,5300 KIMMERLY WOODS DR,1483085,542432,35.228049,-80.731043,Hickory Grove,166,2017/10/17 00:00:00+00,Domestic,5,4,,2017,07,2017/07/02 00:00:00+00
1432559.00012955,550084.000090316,860,860,20170624-2243-01,41,Male,Hispanic,Open,,Handgun,4700 TUCKASEEGEE RD,1432559,550084,35.246531,-80.900695,Freedom,199,,Other/Unknown,3,2,,2017,06,2017/06/24 00:00:00+00
1460881.99991389,553442.999933973,861,861,20170620-2326-01,29,Male,Black,Open,,Firearm,400 HILO DR,1460882,553443,35.257212,-80.806051,North Tryon,21,,Other/Unknown,1,3,GRAHAM STREET/NORTH TRYON,2017,06,2017/06/20 00:00:00+00
1460881.99991389,553442.999933973,862,862,20170620-2326-01,,Male,Black,Open,,Firearm,400 HILO DR,1460882,553443,35.257212,-80.806051,North Tryon,21,,Other/Unknown,1,3,GRAHAM STREET/NORTH TRYON,2017,06,2017/06/20 00:00:00+00
1480485.00007789,541470.999927893,863,863,20170620-2305-00,29,Male,Black,Open,,Handgun,4600 EASTWYCKE PLACE DR,1480485,541471,35.225284,-80.739692,Hickory Grove,167,,Other/Unknown,5,4,,2017,06,2017/06/20 00:00:00+00
1433839.99986413,536566.999893397,864,864,20170618-1327-01,21,Male,White,Cleared by Arrest,,Handgun,2300 FARMER ST,1433840,536567,35.209465,-80.895541,Westover,120,2017/07/20 00:00:00+00,Robbery,3,2,,2017,06,2017/06/18 00:00:00+00
1439140.00009088,557569.999882057,865,865,20170612-1910-00,32,Male,Black,Open,,Firearm,300 N HOSKINS RD,1439140,557570,35.267441,-80.879131,Freedom,141,,Other/Unknown,2,2,,2017,06,2017/06/12 00:00:00+00
1427423.99990089,547984.000025228,866,866,20170609-2128-00,37,Male,Other/Unknown,Cleared by Arrest,,Handgun,3200 QUEEN CITY DR,1427424,547984,35.240491,-80.917755,Freedom,199,2017/06/16 00:00:00+00,Drugs,3,2,,2017,06,2017/06/09 00:00:00+00
1444936.99997981,563099.999976888,867,867,20170607-1903-02,2,Male,Black,Cleared by Arrest,,Physical,1800 GRIERS GROVE RD,1444937,563100,35.282932,-80.860061,Metro,123,2017/06/09 00:00:00+00,Domestic,2,2,,2017,06,2017/06/07 00:00:00+00
1456081.99999946,564444.999911562,868,868,20170605-0052-01,24,Male,Black,Cleared by Arrest,,Handgun,3500 SPRING TERRACE LN,1456082,564445,35.287195,-80.822804,North,160,2017/06/05 00:00:00+00,Domestic,1,3,,2017,06,2017/06/05 00:00:00+00
1457464.99985814,562037.000134394,869,869,20170604-1555-04,36,Male,Black,Cleared by Arrest,,Handgun,4500 WYNBROOK WY,1457465,562037,35.28065,-80.818023,North,160,2017/07/07 00:00:00+00,Argument,1,3,,2017,06,2017/06/04 00:00:00+00
1439756.99984114,553953.999896228,870,870,20170529-2150-00,18,Male,Black,Cleared by Arrest,,Handgun,100 OREGON ST,1439757,553954,35.257539,-80.876836,Metro,88,2017/06/27 00:00:00+00,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2017,05,2017/05/29 00:00:00+00
1461188.99995606,560159.999951392,871,871,20170529-0531-00,23,Male,Black,Cleared by Arrest,,Handgun,5100 REAGAN DR,1461189,560160,35.27568,-80.805432,North Tryon,138,2017/06/01 00:00:00+00,Argument,1,3,SUGAR CREEK/I-85,2017,05,2017/05/29 00:00:00+00
1450320.00004056,538812.999994561,872,872,20170526-2233-02,35,Male,Black,Cleared by Arrest,,Physical,900 E STONEWALL ST,1450320,538813,35.216487,-80.840517,Central,3,2017/05/27 00:00:00+00,Robbery,1,4,,2017,05,2017/05/26 00:00:00+00
1443592.00004514,513775.999871805,873,873,20170521-2347-01,47,Female,Black,Cleared by Arrest,,Arson,6400 LEAFCREST LN,1443592,513776,35.147361,-80.861468,Westover,105,2017/05/30 00:00:00+00,Domestic,6,5,,2017,05,2017/05/21 00:00:00+00
1422375.00015639,520071.000077054,874,874,20170521-1047-00,44,Male,Hispanic,Cleared by Arrest,,Unknown,6900 AYRSHIRE GLEN PL,1422375,520071,35.16354,-80.932842,Steele Creek,174,2017/08/04 00:00:00+00,Robbery,3,2,,2017,05,2017/05/21 00:00:00+00
1443826.99990322,555284.999858901,875,875,20170516-0210-01,30,Male,Black,Open,,Handgun,2900 BOTANY ST,1443827,555285,35.261406,-80.863288,Metro,85,,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2017,05,2017/05/16 00:00:00+00
1478119.99988663,516079.999856979,876,876,20170503-1339-02,29,Female,Black,Exceptionally Cleared,,Handgun,1800 CHARLESTON PLACE LN,1478120,516080,35.155414,-80.746114,Independence,248,2017/10/06 00:00:00+00,Domestic,6,4,,2017,05,2017/05/03 00:00:00+00
1436330.00013347,554597.999920562,877,877,20170426-1746-04,29,Male,Black,Open,,Handgun,4200 WELLING AV,1436330,554598,35.25913,-80.888355,Freedom,385,,Other/Unknown,2,2,,2017,04,2017/04/26 00:00:00+00
1463502.99992122,578195.999968559,878,878,20170410-0715-02,50,Female,Black,Cleared by Arrest,,Knife,5500 HUBBARD POINT DR,1463503,578196,35.325344,-80.798775,University City,264,2017/04/10 00:00:00+00,Other/Unknown,2,3,,2017,04,2017/04/10 00:00:00+00
1474791.99998097,535559.99993889,879,879,20170405-2013-00,19,Male,Hispanic,Open,,Handgun,3500 SPANISH QUARTER CR,1474792,535560,35.208769,-80.758401,Eastway,164,,Other/Unknown,5,4,CENTRAL/ALBEMARLE,2017,04,2017/04/05 00:00:00+00
1411210.99984664,502534.000046149,880,880,20170405-1425-02,34,Female,Black,Cleared by Arrest,,Blunt Trauma,12300 VERDANT CT,1411211,502534,35.11476,-80.969025,Steele Creek,81,2017/04/07 00:00:00+00,Domestic,3,6,,2017,04,2017/04/05 00:00:00+00
1486391.00007689,536517.999991387,881,881,20170402-1105-00,63,Male,Black,Cleared by Arrest,,"Blunt Trauma, Handgun, Kn",7500 GLENCANNON DR,1486391,536518,35.21196,-80.719631,Hickory Grove,59,2017/04/12 00:00:00+00,Domestic,5,4,,2017,04,2017/04/02 00:00:00+00
1486391.00007689,536517.999991387,882,882,20170402-1105-00,62,Female,Black,Cleared by Arrest,,"Blunt Trauma, Handgun, Kn",7500 GLENCANNON DR,1486391,536518,35.21196,-80.719631,Hickory Grove,59,2017/04/12 00:00:00+00,Domestic,5,4,,2017,04,2017/04/02 00:00:00+00
1476955.99991806,546183.000018314,883,883,20170401-1439-01,25,Male,Black,Cleared by Arrest,,Handgun,4100 COLEBROOK RD,1476956,546183,35.238058,-80.751785,North Tryon,327,2017/06/08 00:00:00+00,Robbery,1,3,,2017,04,2017/04/01 00:00:00+00
1448010.00006738,555971.000127316,884,884,20170328-2024-00,29,Male,Black,Open,,Handgun,1900 CATHERINE SIMMONS AV,1448010,555971,35.263506,-80.84932,Metro,374,,Other/Unknown,2,3,,2017,03,2017/03/28 00:00:00+00
1465926.99999447,560906.000099808,885,885,20170324-0224-02,28,Male,Black,Cleared by Arrest,,Handgun,1800 PROSPECT DR,1465927,560906,35.277965,-80.789604,North Tryon,291,2017/05/09 00:00:00+00,Domestic,1,3,,2017,03,2017/03/24 00:00:00+00
1428740.99989155,556237.999921396,886,886,20170322-1324-02,18,Male,Black,Cleared by Arrest,,Firearm,1400 ALLENBROOK DR,1428741,556238,35.263236,-80.913878,Freedom,346,2017/05/08 00:00:00+00,Other/Unknown,2,2,,2017,03,2017/03/22 00:00:00+00
1463114.00004305,529178.999905646,887,887,20170321-2052-03,30,Male,Black,Cleared by Arrest,,Handgun,1000 N WENDOVER RD,1463114,529179,35.190665,-80.797104,Providence,370,2017/04/03 00:00:00+00,Other/Unknown,1,4,,2017,03,2017/03/21 00:00:00+00
1447283.99987897,566900.999920815,888,888,20170317-0100-01,25,Male,Black,Cleared by Arrest,,Knife,4500 BIESTERFIELD DR,1447284,566901,35.293495,-80.852435,North,139,2017/03/17 00:00:00+00,Domestic,2,2,,2017,03,2017/03/17 00:00:00+00
1447283.99987897,566900.999920815,889,889,20170317-0100-01,27,Female,Hispanic,Cleared by Arrest,,Knife,4500 BIESTERFIELD DR,1447284,566901,35.293495,-80.852435,North,139,2017/03/17 00:00:00+00,Domestic,2,2,,2017,03,2017/03/17 00:00:00+00
1451985.99998939,489833.999855638,890,890,20170316-0444-00,25,Male,Hispanic,Cleared by Arrest,,Handgun,6600 FISHER'S FARM LN,1451986,489834,35.082015,-80.831914,South,224,2017/03/16 00:00:00+00,Robbery,7,5,,2017,03,2017/03/16 00:00:00+00
1446259.99995847,555016.000068814,891,891,20170314-1223-03,37,Male,Black,Cleared by Arrest,,Handgun,2000 BEATTIES FORD RD,1446260,555016,35.260792,-80.855122,Metro,374,2017/06/07 00:00:00+00,Domestic,2,3,BEATTIES FORD/ROZZELLES FERRY,2017,03,2017/03/14 00:00:00+00
1425084.99998572,518009.999933973,892,892,20170224-2201-00,22,Male,Black,Cleared by Arrest,,Shotgun,2400 YORKDALE DR,1425085,518010,35.158023,-80.923642,Steele Creek,96,2017/03/06 00:00:00+00,Robbery,3,2,,2017,02,2017/02/24 00:00:00+00
1464771.00000989,561947.999984309,893,893,20170222-2214-02,46,Male,Black,Cleared by Arrest,,Blunt Trauma,5300 EQUIPMENT DR,1464771,561948,35.280771,-80.79354,North Tryon,328,2017/02/23 00:00:00+00,Argument,4,3,,2017,02,2017/02/22 00:00:00+00
1473849.99989647,510734.000050306,894,894,20170219-2257-01,18,Male,White,Cleared by Arrest,,Handgun,400 KELFORD LN,1473850,510734,35.14052,-80.760081,Independence,36,2017/04/18 00:00:00+00,Argument,6,5,,2017,02,2017/02/19 00:00:00+00
1448314.00011556,542256.999996305,895,895,20170215-0220-05,65,Male,White,Cleared by Arrest,,Handgun,200 W MARTIN LUTHER KING JR BV,1448314,542257,35.225846,-80.847447,Central,476,2017/02/21 00:00:00+00,Robbery,2,4,,2017,02,2017/02/15 00:00:00+00
1443317.99993697,532971.999865562,896,896,20170214-1755-00,58,Male,White,Cleared by Arrest,,Firearm,2700 OAKCREST PL,1443318,532972,35.200082,-80.86359,Westover,381,2017/02/27 00:00:00+00,Drugs,1,4,,2017,02,2017/02/14 00:00:00+00
1484919.00006814,543404.999996901,897,897,20170209-0839-00,18,Female,Black,Open,,Unknown,6500 WILLOW GATE LN,1484919,543405,35.23081,-80.724959,Hickory Grove,325,,Other/Unknown,5,4,,2017,02,2017/02/09 00:00:00+00
1470651.00006089,576892.999949887,898,898,20170126-1911-02,20,Male,Black,Cleared by Arrest,,Firearm,8700 MALLARD CREEK RD,1470651,576893,35.322118,-80.774736,University City,274,2017/01/30 00:00:00+00,Drugs,2,3,,2017,01,2017/01/26 00:00:00+00
1439821.00004122,552552.000075564,899,899,20170117-1336-00,0,Male,Black,Cleared by Arrest,,Physical,300 HARRISON ST,1439821,552552,35.253691,-80.876533,Metro,88,2017/01/19 00:00:00+00,Domestic,2,2,,2017,01,2017/01/17 00:00:00+00
1432534.99984947,560486.999953568,900,900,20170113-1632-01,51,Male,Black,Open,,Firearm,5400 MORNING BREEZE LN,1432535,560487,35.275109,-80.901443,Freedom,190,,Other/Unknown,2,2,,2017,01,2017/01/13 00:00:00+00
1469588.9998883,550929.000040725,901,901,20170112-2205-01,37,Male,Black,Cleared by Arrest,,Knife,500 BLENDWOOD DR,1469589,550929,35.250737,-80.776738,North Tryon,40,2017/01/13 00:00:00+00,Domestic,1,3,,2017,01,2017/01/12 00:00:00+00
1464897.00008596,553822.000160232,902,902,20170112-1412-04,45,Male,Black,Cleared by Arrest,,Handgun,4400 N TRYON ST,1464897,553822,35.258453,-80.792626,North Tryon,371,2017/01/18 00:00:00+00,Robbery,1,3,SUGAR CREEK/I-85,2017,01,2017/01/12 00:00:00+00
1430200.9999243,571156.99993898,903,903,20170104-1910-01,38,Male,Black,Open,,Handgun,6200 STONEFORT CT,1430201,571157,35.304297,-80.909949,North,113,,Other/Unknown,2,2,,2017,01,2017/01/04 00:00:00+00
1465465.99993221,560435.000057563,904,904,20170103-0148-00,37,Female,Black,Cleared by Arrest,,Knife,1600 VANCOUVER DR,1465466,560435,35.276648,-80.79112,North Tryon,371,2017/01/03 00:00:00+00,Other/Unknown,1,3,SUGAR CREEK/I-85,2017,01,2017/01/03 00:00:00+00
1469978.00009455,547908.999847144,905,905,20170102-2218-00,14,Male,Black,Cleared by Arrest,,Handgun,2200 FINCHLEY DR,1469978,547909,35.24246,-80.775254,North Tryon,128,2017/04/12 00:00:00+00,Other/Unknown,1,3,,2017,01,2017/01/02 00:00:00+00
1474847.99986897,525254.999879643,906,906,20170102-0005-03,22,Male,Hispanic,Open,,Handgun,6500 MONROE RD,1474848,525255,35.180462,-80.757603,Independence,52,,Drugs,5,4,,2017,01,2017/01/02 00:00:00+00
1463114.00004305,529178.999905646,907,907,20161225-1806-00,33,Male,Black,Cleared by Arrest,,Firearm,900 N WENDOVER RD,1463114,529179,35.190665,-80.797104,Providence,370,2016/12/28 00:00:00+00,Other/Unknown,1,4,,2016,12,2016/12/25 00:00:00+00
1478889.99998705,516190.99996306,908,908,20161224-2129-00,4,Female,Black,Cleared by Arrest,,Blunt Trauma,7800 TIMBER COMMONS LN,1478890,516191,35.155756,-80.743545,Independence,248,2017/01/20 00:00:00+00,Domestic,6,4,,2016,12,2016/12/24 00:00:00+00
1478880.00000705,540979.999925643,909,909,20161219-1835-01,27,Male,Black,Cleared by Arrest,,Handgun,2700 CARYA POND LN,1478880,540980,35.223858,-80.745036,Hickory Grove,197,2017/01/20 00:00:00+00,Argument,5,4,,2016,12,2016/12/19 00:00:00+00
1449608.00015222,493968.000117809,910,910,20161217-0745-01,65,Female,White,Cleared by Arrest,,Unknown,7400 QUAIL RIDGE DR,1449608,493968,35.093252,-80.840118,South,55,2016/12/30 00:00:00+00,Other/Unknown,6,5,,2016,12,2016/12/17 00:00:00+00
1469524.0000183,558937.000100806,911,911,20161215-1917-01,21,Male,Black,Exceptionally Cleared,,Handgun,6500 SPRING GARDEN LN,1469524,558937,35.272734,-80.777436,North Tryon,371,2018/04/16 00:00:00+00,Domestic,1,3,,2016,12,2016/12/15 00:00:00+00
1433646.99992205,551979.999907225,912,912,20161215-0243-03,26,Male,Black,Cleared by Arrest,,Shotgun,4400 EDDLEMAN RD,1433647,551980,35.251797,-80.897173,Freedom,385,2016/12/15 00:00:00+00,Argument,2,2,,2016,12,2016/12/15 00:00:00+00
1479149.00012521,527239.999846637,913,913,20161214-0857-07,19,Male,Black,Cleared by Arrest,,Handgun,7100 IDLEWILD RD,1479149,527240,35.186123,-80.743328,Independence,16,2016/12/23 00:00:00+00,Robbery,5,4,,2016,12,2016/12/14 00:00:00+00
1483582.00011747,515040.999966472,914,914,20161207-1834-00,22,Male,White,Cleared by Arrest,,Firearm,2500 CROSS POINT CR,1483582,515041,35.152822,-80.727783,Independence,107,2017/02/16 00:00:00+00,Other/Unknown,5,4,,2016,12,2016/12/07 00:00:00+00
1463057.00015706,546888.99991864,915,915,20161130-0755-04,45,Male,Black,Open,,Handgun,3100 THE PLAZA,1463057,546889,35.239315,-80.798369,Eastway,10,,Other/Unknown,1,3,,2016,11,2016/11/30 00:00:00+00
1453764.0000423,546340.000032395,916,916,20161129-0330-01,38,Male,Black,Cleared by Arrest,,Knife,1500 N TRYON ST,1453764,546340,35.23734,-80.829452,Metro,157,2016/12/06 00:00:00+00,Argument,1,3,GRAHAM STREET/NORTH TRYON,2016,11,2016/11/29 00:00:00+00
1459587.99987721,551527.000157058,917,917,20161127-0327-01,34,Male,Black,Cleared by Arrest,,Handgun,100 ATANDO AV,1459588,551527,35.251883,-80.810268,North Tryon,21,2016/12/28 00:00:00+00,Argument,1,3,GRAHAM STREET/NORTH TRYON,2016,11,2016/11/27 00:00:00+00
1478376.0000308,550967.999962732,918,918,20161122-2303-00,22,Male,Hispanic,Cleared by Arrest,,Handgun,6500 THE PLAZA,1478376,550968,35.251273,-80.747312,North Tryon,249,2016/11/23 00:00:00+00,Argument,5,3,,2016,11,2016/11/22 00:00:00+00
1421856.99988006,554419.999948472,919,919,20161120-2254-04,36,Male,Black,Open,,Firearm,6200 ROCKLAKE DR,1421857,554420,35.257875,-80.936817,Freedom,140,,Robbery,3,2,,2016,11,2016/11/20 00:00:00+00
1439238.99989289,517285.000071645,920,920,20161115-1511-02,32,Female,Black,Cleared by Arrest,Intimate Partner,Knife,5900 SOUTH BV,1439239,517285,35.156776,-80.876249,Westover,106,2016/12/15 00:00:00+00,Domestic,6,5,,2016,11,2016/11/15 00:00:00+00
1489970.00013672,533848.000082061,921,921,20161113-1441-04,15,Male,Black,Cleared by Arrest,,Handgun,8000 SHERINGTON WY,1489970,533848,35.204794,-80.707497,Hickory Grove,147,2016/12/07 00:00:00+00,Other/Unknown,5,4,,2016,11,2016/11/13 00:00:00+00
1429608.00012605,536805.000073567,922,922,20161112-0219-00,33,Male,Black,Cleared by Arrest,,Firearm,2800 WEST BV,1429608,536805,35.209896,-80.909722,Westover,321,2017/07/26 00:00:00+00,Argument,3,2,WEST BOULEVARD,2016,11,2016/11/12 00:00:00+00
1477261.99996223,551104.000018805,923,923,20161109-1707-03,27,Male,Black,Cleared by Arrest,Intimate Partner,Handgun,5900 FAIRMARKET PL,1477262,551104,35.251592,-80.751051,North Tryon,17,2016/11/11 00:00:00+00,Domestic,5,3,,2016,11,2016/11/09 00:00:00+00
1432872.00015973,537339.999987811,924,924,20161105-1428-01,19,Male,Black,Cleared by Arrest,,Handgun,2200 WEST BV,1432872,537340,35.211538,-80.898831,Westover,159,2016/12/13 00:00:00+00,Argument,3,2,WEST BOULEVARD,2016,11,2016/11/05 00:00:00+00
1458089.99992047,539161.999952734,925,925,20161105-0347-02,43,Male,Black,Open,,Firearm,2000 E INDEPENDENCE BV,1458090,539162,35.217839,-80.814528,Eastway,315,,Other/Unknown,1,4,,2016,11,2016/11/05 00:00:00+00
1452217.99985348,544879.999999642,926,926,20161026-1522-03,27,Female,Black,Cleared by Arrest,,Handgun,900 N TRYON ST,1452218,544880,35.233251,-80.834539,Central,476,2016/10/28 00:00:00+00,Argument,2,4,,2016,10,2016/10/26 00:00:00+00
1406979.00010855,500622.999931142,927,927,20161020-1823-03,27,Male,Black,Cleared by Arrest,,Handgun,13500 ARMOUR RIDGE DR,1406979,500623,35.109279,-80.983046,Steele Creek,82,2016/10/30 00:00:00+00,Argument,3,2,,2016,10,2016/10/20 00:00:00+00
1451924.00011338,566624.000146732,928,928,20161019-0324-01,48,Male,Black,Open,,Handgun,5400 DATHA AV,1451924,566624,35.292971,-80.83687,North,237,,Other/Unknown,2,3,,2016,10,2016/10/19 00:00:00+00
1459298.00012913,540478.99994339,929,929,20161015-0247-00,26,Female,White,Open,,Handgun,1300 THE PLAZA,1459298,540479,35.221518,-80.810564,Eastway,378,,Other/Unknown,1,4,,2016,10,2016/10/15 00:00:00+00
1478608.99989289,569931.000094399,930,930,20161011-1711-01,29,Female,Black,Open,,Handgun,200 E W T HARRIS BV,1478609,569931,35.30338,-80.74765,University City,219,,Domestic,4,3,,2016,10,2016/10/11 00:00:00+00
1452217.99985348,544879.999999642,931,931,20161005-0059-00,64,Male,Black,Cleared by Arrest,,Blunt Trauma,900 N TRYON ST,1452218,544880,35.233251,-80.834539,Central,476,2017/01/10 00:00:00+00,Drugs,1,4,,2016,10,2016/10/05 00:00:00+00
1459735.9999093,547416.999846891,932,932,20160927-2012-00,45,Male,White,Cleared by Arrest,,Blunt Trauma,2500 PINCKNEY AV,1459736,547417,35.2406,-80.809521,Eastway,386,2016/11/04 00:00:00+00,Argument,1,4,,2016,09,2016/09/27 00:00:00+00
1449626.00011621,542725.000044554,933,933,20160921-2031-03,26,Male,Black,Cleared by Arrest,,Handgun,100 E TRADE ST,1449626,542725,35.227199,-80.843083,Central,476,2016/09/23 00:00:00+00,Other/Unknown,1,4,,2016,09,2016/09/21 00:00:00+00
1439061.9999188,555854.00003323,934,934,20160918-0604-00,32,Male,Black,Open,,Firearm,3700 BROOKSHIRE BV,1439062,555854,35.262723,-80.879284,Freedom,141,,Other/Unknown,2,2,,2016,09,2016/09/18 00:00:00+00
1463502.99992122,578195.999968559,935,935,20160916-1022-00,35,Male,Black,Cleared by Arrest,,Rifle,4400 HUBBARD RD,1463503,578196,35.325344,-80.798775,University City,264,2016/09/16 00:00:00+00,Argument,2,3,,2016,09,2016/09/16 00:00:00+00
1439218.99993289,531512.000160888,936,936,20160912-2344-00,40,Male,White,Cleared by Arrest,,Handgun,500 CLANTON RD,1439219,531512,35.195859,-80.877216,Westover,290,2020/06/17 00:00:00+00,Other/Unknown,3,2,,2016,09,2016/09/12 00:00:00+00
1445384.00007005,538254.000128314,937,937,20160909-2333-00,33,Female,Asian,Cleared by Arrest,,Handgun,100 E PARK AV,1445384,538254,35.214699,-80.857006,Central,3,2019/12/05 00:00:00+00,Robbery,3,2,,2016,09,2016/09/09 00:00:00+00
1452288.00004156,490302.999901891,938,938,20160822-0255-00,20,Female,White,Cleared by Arrest,Intimate Partner,Handgun,6700 PINEVILLE-MATTHEWS RD,1452288,490303,35.083319,-80.830934,South,201,2016/08/29 00:00:00+00,Domestic,7,5,,2016,08,2016/08/22 00:00:00+00
1423313.9999188,512773.999907315,939,939,20160820-2101-01,35,Male,Black,Cleared by Arrest,,Handgun,8100 S TRYON ST,1423314,512774,35.143544,-80.929226,Steele Creek,96,2016/08/23 00:00:00+00,Drugs,3,2,,2016,08,2016/08/20 00:00:00+00
1453893.00011238,547611.000115067,940,940,20160816-1649-00,49,Male,Black,Cleared by Arrest,,Knife,300 PLYMOUTH AV,1453893,547611,35.240839,-80.829099,Metro,157,2016/08/23 00:00:00+00,Argument,1,3,GRAHAM STREET/NORTH TRYON,2016,08,2016/08/16 00:00:00+00
1492437.00012398,535536.99998489,941,941,20160813-0034-03,31,Male,Black,Cleared by Arrest,,Handgun,6900 OLDE SAVANNAH RD,1492437,535537,35.209551,-80.699336,Hickory Grove,146,2016/08/13 00:00:00+00,Argument,5,4,,2016,08,2016/08/13 00:00:00+00
1483321.9999813,593568.000064388,942,942,20160806-0533-00,38,Male,Black,Cleared by Arrest,,Handgun,8200 CHESTHUNT PLACE DR,1483322,593568,35.368542,-80.733239,University City,195,2016/08/07 00:00:00+00,Domestic,0,3,,2016,08,2016/08/06 00:00:00+00
1481916.99983856,537791.000070065,943,943,20160725-2335-01,2,Male,Black,Cleared by Arrest,,Blunt Trauma,4900 FARM POND LN,1481917,537791,35.215243,-80.734682,Hickory Grove,50,2016/08/16 00:00:00+00,Domestic,5,4,,2016,07,2016/07/25 00:00:00+00
1463752.00007939,579774.0000934,944,944,20160724-1546-01,32,Male,Black,Open,,Blunt Trauma,5600 PRESCOTT CT,1463752,579774,35.329691,-80.798036,University City,264,,Other/Unknown,2,3,,2016,07,2016/07/24 00:00:00+00
1480514.00001989,532317.999861225,945,945,20160724-0300-00,53,Female,Hispanic,Cleared by Arrest,Intimate Partner,Knife,6400 WOODBEND DR,1480514,532318,35.20014,-80.739058,Hickory Grove,316,2016/08/18 00:00:00+00,Domestic,5,4,CENTRAL/ALBEMARLE,2016,07,2016/07/24 00:00:00+00
1445864.00009431,557887.999902233,946,946,20160718-0802-01,46,Female,Black,Cleared by Arrest,,Knife,2400 KENDALL DR,1445864,557888,35.268662,-80.856628,Metro,70,2017/04/12 00:00:00+00,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2016,07,2016/07/18 00:00:00+00
1452472.99999964,560888.000135809,947,947,20160715-0609-00,34,Male,Black,Cleared by Arrest,,Knife,4200 STATESVILLE RD,1452473,560888,35.277241,-80.834676,North,160,2016/07/26 00:00:00+00,Argument,1,3,,2016,07,2016/07/15 00:00:00+00
1431341.99993889,554932.999906734,948,948,20160712-2358-01,41,Male,Black,Open,,Firearm,4400 RIDGEVALLEY DR,1431342,554933,35.259788,-80.905082,Freedom,346,,Robbery,2,2,,2016,07,2016/07/12 00:00:00+00
1443859.99983722,544953.999851644,949,949,20160706-0318-00,31,Male,Black,Cleared by Arrest,,Firearm,600 GRANDIN RD,1443860,544954,35.233027,-80.862528,Metro,51,2016/09/09 00:00:00+00,Drugs,2,4,,2016,07,2016/07/06 00:00:00+00
1449860.99997431,554441.999904484,950,950,20160705-0641-00,22,Male,Black,Open,,Handgun,1900 NEWCASTLE ST,1449861,554442,35.2594,-80.843025,Metro,311,,Other/Unknown,2,3,,2016,07,2016/07/05 00:00:00+00
1461041.99992198,530549.00011839,951,951,20160704-0131-00,19,Male,Black,Cleared by Arrest,,Handgun,3600 WHEATLEY AV,1461042,530549,35.194325,-80.804121,Providence,370,2016/08/09 00:00:00+00,Other/Unknown,1,4,,2016,07,2016/07/04 00:00:00+00
1439666.00002314,548049.999893233,952,952,20160624-0000-01,30,Male,Black,Cleared by Arrest,,Rifle,2800 TUCKASEEGEE RD,1439666,548050,35.241315,-80.876767,Metro,293,2017/04/23 00:00:00+00,Argument,2,2,,2016,06,2016/06/24 00:00:00+00
1407111.99984255,500387.000075057,953,953,20160618-1736-02,27,Female,White,Cleared by Arrest,,"Arson, Strangulation",12100 TOSCANA WY,1407112,500387,35.108638,-80.982586,Steele Creek,82,2016/06/20 00:00:00+00,Other/Unknown,3,2,,2016,06,2016/06/18 00:00:00+00
1489827.00009464,577473.000102222,954,954,20160611-0253-01,20,Male,Black,Exceptionally Cleared,,Handgun,4000 COLLEGIATE AV,1489827,577473,35.324636,-80.710492,University City,61,2018/03/26 00:00:00+00,Argument,4,3,,2016,06,2016/06/11 00:00:00+00
